th01,th02,th03,th11,th12,th13,th21,th22,th23,th31,th32,th33,th41,th42,th43,?
1.1036416890170047,2.0937840440411257,6.030440141718195,0.862221131654042,2.406852962250685,7.287014711235556,0.9172545064528371,1.4314702021157888,9.46206422731299,1.1129822394430173,1.1661106984781342,9.429208348304922,0.856694665813278,1.4776290343972605,8.784684784936037,
1.1011423479137155,2.0912818616570905,6.028482315334568,0.85934185550808,2.404965305090471,7.28802411723708,0.9175824290070218,1.4285590861490371,9.466044948943749,1.1096841208044055,1.1680892130437623,9.43286875992398,0.8530500243067938,1.4787602538039233,8.787953455454725,
1.0986278749123255,2.088760811584205,6.026531876524582,0.856444571604219,2.4030511608808807,7.289035681982399,0.9178976905008983,1.42563876068183,9.47000854917463,1.1063636395845726,1.1700662188832154,9.43650531916276,0.8493993510486159,1.479871874702305,8.791201600394917,
1.0960984026815497,2.0862207645584894,6.024588916849633,0.8535293724254411,2.4011103591620246,7.2900494456544385,0.9182002750739685,1.4227091348995227,9.473954972652765,1.1030209891612335,1.1720412819578157,9.440117808943702,0.8457427002291061,1.4809636552180916,8.794429342052041,
1.093554065010658,2.0836615911471945,6.022653528856551,0.8505963519961273,2.399142728954166,7.291065449406098,0.9184901678484572,1.4197701166193895,9.477884162463019,1.0996563663565024,1.174013963317942,9.443706016047475,0.8420801252369565,1.4820353555117771,8.797636802128043,
1.0909949968108261,2.0810831617686967,6.020725806089278,0.8476456059052941,2.397148098774302,7.292083735378064,0.9187673549254789,1.4168216122866488,9.481796060106417,1.0962699713535256,1.1759838192862,9.44726973127316,0.8384116786955308,1.4830867377530592,8.80082410169994,
1.0884213341164144,2.078485346712382,6.018805843100836,0.8446772313301729,2.395126296652777,7.2931043467168335,0.9190318233810307,1.413863526970643,9.485690605478775,1.092862007607821,1.1779504016477613,9.450808749593753,0.834737412499281,1.4841175660950863,8.80399136118896,
1.0858332140861666,2.075868016158538,6.0168937354654295,0.8416913270601182,2.393077150149953,7.2941273275928635,0.9192835612617984,1.410895764361172,9.48956773684931,1.0894326817535198,1.1799132578474705,9.454322870307001,0.8310573778501821,1.4851276066485912,8.807138700330498,
1.083230775004324,2.0732310401982366,6.0149895797908375,0.8386879935208675,2.3910004863729464,7.295152723218934,0.9195225575807873,1.407918226764999,9.493427390839367,1.0859822035046987,1.181871931193366,9.457811897180823,0.827371625294203,1.4861166274559559,8.810266238144733,
1.0806141562816567,2.0705742888531997,6.013093473730941,0.8356673327991403,2.3888961319924067,7.296180579868625,0.9197488023127428,1.4049308151025623,9.497269502401297,1.082510785551985,1.183825961066222,9.461275638593355,0.8236802047577655,1.4870843984652382,8.813374092908022,
1.0779834984564003,2.067897632095632,6.011205515998514,0.8326294486675868,2.386763913259313,7.297210944895043,0.9199622863893708,1.4019334289048795,9.50109400479727,1.0790186434546625,1.1857748831346746,9.464713907667019,0.8199831655841874,1.4880306915042152,8.816462382124838,
1.0753389431950975,2.0652009398680327,6.009325806378174,0.8295744466100834,2.38460365602182,7.2982438667496,0.9201630016943467,1.398925966310685,9.504900829578395,1.0755059955285298,1.1877182295755162,9.468126522396394,0.8162805565700874,1.4889552802544703,8.819531222500498,
1.0726806332933425,2.062484082102941,6.007454445739574,0.826502433847382,2.3824151857421336,7.299279395001024,0.9203509410580956,1.39590832406382,9.508689906563854,1.071973062729744,1.1896555292986817,9.471513305769584,0.8125724260017362,1.489857940225559,8.822580729914414,
1.070008712676426,2.0597469287426797,6.005591536050778,0.8234135193631148,2.380198327513389,7.3003175803544575,0.9205260982523358,1.3928803975108748,9.512461163820179,1.068420068534939,1.1915863081764588,9.47487408588286,0.8088588216913347,1.4907384487292878,8.82561101939412,
1.0673233263998638,2.056989349758983,6.003737180391881,0.8203078139301586,2.3779529060765507,7.301358474670711,0.9206884679843798,1.3898420805991325,9.516214527640589,1.0648472388178776,1.193510089276422,9.478208696048215,0.8051397910132067,1.4915965848541488,8.828622205089808,
1.0646246206498209,2.0542112151725793,6.001891482968772,0.8171854301373476,2.3756787458373325,7.302402130985629,0.9208380458911751,1.3867932658748028,9.519949922524571,1.0612548017229546,1.1954263930976101,9.4815169748937,0.8014153809398963,1.4924321294399197,8.8316144002495,
1.0619127427434254,2.051412395072709,6.000054549127154,0.8140464824165654,2.3733756708830835,7.303448603529611,0.9209748285330835,1.3837338444815932,9.523667271157581,1.0576429875358588,1.1973347378093953,9.484798766456198,0.797685638078149,1.4932448650524848,8.834587717194815,
1.0591878411289408,2.0485927596365254,5.9982264853667475,0.8108910870701991,2.3710435049997005,7.304497947747179,0.9210988133873722,1.3806637061596256,9.527366494390856,1.0540120285516954,1.1992346394925673,9.488053920266577,0.7939506087047684,1.4940345759588705,8.83754226729725,
1.0564500653858375,2.045752179148425,5.996407399355684,0.8077193622989501,2.3686820716885055,7.305550220316723,0.9212099988414159,1.3775827392447306,9.531047511221443,1.050362158940901,1.2011256123820562,9.49128229142696,0.7902103388023329,1.4948010481025582,8.840478160955094,
1.0536995662247226,2.042890524019235,5.99459739994512,0.8045314282300331,2.366291194183109,7.306605479170274,0.9213083841855949,1.3744908306681276,9.534710238772437,1.046693614613304,1.2030071691108069,9.49448374068002,0.7864648740947712,1.4955440690790769,8.843395507570783,
1.0509364954871447,2.0400076648053167,5.992796597184039,0.801327406945739,2.363870695466235,7.307663783513412,0.9213939696058658,1.3713878659565353,9.538354592273333,1.0430066330806387,1.204878820954229,9.497658134470122,0.7827142600827749,1.4962634281118987,8.84629441552885,
1.0481610061452413,2.037103472227513,5.991005102334265,0.7981074225123822,2.361420398286532,7.3087251938451745,0.9214667561760083,1.3682737292327245,9.54198048504067,1.039301453317884,1.2067400780747315,9.500805344996273,0.7789585420790442,1.4969589160286696,8.849174992174317,
1.0453732523012667,2.03417781718996,5.989223027885641,0.7948716010096237,2.3589401251752995,7.309789771978117,0.9215267458495221,1.365148303216545,9.545587828458812,1.0355783156237595,1.2085904497657756,9.503925250256758,0.7751977652433607,1.4976303252377854,8.852037343791608,
1.0425733891869562,2.0312305707987597,5.987450487571432,0.7916200705601872,2.356429698463206,7.310857581058384,0.9215739414511546,1.3620114692264456,9.549176531961107,1.0318374614807255,1.2104294446949406,9.507017734085434,0.7714319746174674,1.498277449705342,8.854881575583889,
1.0397615731627499,2.028261604380453,5.985687596383911,0.788352961359949,2.3538889402969096,7.311928685585783,0.9216083466680524,1.3588631071815358,9.55274650301109,1.0280791334148467,1.212256571145493,9.510082686179718,0.7676612151597708,1.4989000849324654,8.857707791652844,
1.036937961716845,2.0252707895003588,5.983934470590127,0.7850704057084373,2.351317672655628,7.313003151433954,0.9216299660405268,1.3557030956041898,9.556297647084163,1.0243035748558458,1.2140713372559342,9.513120002120159,0.7638855317798289,1.4994980279330474,8.860516094978944,
1.0341027134641043,2.0222579979806845,5.982191227747903,0.7817725380397096,2.3487157173676283,7.31408104587052,0.9216388049523921,1.3525313116232482,9.559829867649436,1.0205110299977085,1.2158732512570485,9.5161295833817,0.760104969372645,1.5000710772119106,8.863306587402073,
1.031255988144774,2.019223101918455,5.980457986721952,0.7784594949536393,2.3460828961266342,7.315162437577244,0.9216348696208819,1.3493476309778292,9.563343066151917,1.0167017436601602,1.2176618217059567,9.519111337336714,0.7563195728527425,1.5006190327433797,8.866079369602572,
1.0283979466230553,2.016165973703229,5.97873486770022,0.7751314152475981,2.3434190305081115,7.3162473966701835,0.9216181670861218,1.3461519280218037,9.566837141994975,1.0128759611513476,1.2194365577167439,9.52206517724978,0.7525293871880291,1.5011416959503279,8.868834541082592,
1.0255287508854871,2.013086486034572,5.977021992210449,0.7717884399485511,2.340723941985494,7.317335994719814,0.921588705200126,1.3429440757289435,9.570311992523196,1.0090339281320588,1.221196969187163,9.524991022264434,0.7487344574334387,1.501638869683653,8.87157220014798,
1.0226485640391485,2.0099845119393014,5.975319483136822,0.7684307123455514,2.337997451946269,7.318428304771124,0.9215464926153134,1.3397239456987928,9.57376751300564,1.0051758904817825,1.2229425670210434,9.52788879738186,0.7449348287643419,1.502110358202243,8.874292443890285,
1.0197575503096767,2.00685992478846,5.973627464736913,0.7650583780226611,2.3352393817079298,7.31952440136366,0.9214915387725201,1.3364914081632902,9.57720359661934,1.0013020941669053,1.2246728633459587,9.530758433431847,0.7411305465097369,1.5025559671534057,8.876995368169274,
1.0168558750390937,2.0037125983140465,5.9719460626586915,0.7616715848922777,2.3324495525338453,7.3206243605514745,0.9214238538884767,1.3332463319941907,9.580620134433369,0.9974127851113566,1.226387371725796,9.533599867036076,0.7373216561851968,1.502975503553784,8.879681067595671,
1.0139437046834443,2.0005424066254287,5.9702754039577774,0.7582704832288911,2.3296277856489267,7.32172825992305,0.9213434489427443,1.329988584711315,9.58401701539325,0.9935082090699547,1.228085607367851,9.536413040563867,0.733508203525584,1.5033687757707703,8.882349635514222,
1.0110212068102344,1.9973492242254762,5.968615617114859,0.7548552257032646,2.326773902255199,7.322836178621048,0.9212503356640748,1.3267180324916636,9.58739412630581,0.989588611504744,1.2297670873241193,9.539197902080645,0.7296902345175298,1.5037355935044134,8.88500116398699,
1.0080885500956505,1.9941329260263818,5.966966832053275,0.7514259674170441,2.323887723547182,7.323948197362004,0.9211445265161805,1.3234345401794472,9.590751351824546,0.9856542374645577,1.2314313306864766,9.541954405289482,0.7258677954316652,1.5040757677698326,8.887635743777052,
1.0051459043215862,1.990893387365143,5.965329180156737,0.7479828659378067,2.3209690707271116,7.3250643984558605,0.921026034682883,1.3201379712970631,9.594088574435553,0.9817053314680416,1.2330778587754665,9.544682509465659,0.7220409328546129,1.504389110880144,8.89025346433224,
1.0021934403724568,1.987630484018704,5.963702794287245,0.7445260813345446,2.318017765019991,7.326184865825341,0.9208948740526228,1.316828188057089,9.597405674443841,0.977742137390371,1.2347061953224312,9.547382179384762,0.7182096937207268,1.5046754364298947,8.892854413769335,
0.9992313302317849,1.9843440922187356,5.962087808803191,0.7410557762136013,2.3150336276884413,7.327309685025169,0.9207510592022963,1.3135050513752797,9.600702529960426,0.9737648983538496,1.2363158666447513,9.550053385244397,0.7143741253435927,1.5049345592790166,8.895438678858312,
0.9962597469785771,1.9810340886660467,5.96048435957755,0.7375721157550467,2.3120164800473697,7.328438943261062,0.9205946053804066,1.3101684208846884,9.60397901688977,0.969773856622592,1.237906401814011,9.552696102579905,0.7105342754472748,1.5051662955372922,8.898006345006896,
0.9932788647834656,1.9777003505445796,5.958892584016295,0.7340752677495197,2.308966143478418,7.329572729408553,0.9204255284894868,1.3068181549509152,9.607235008918053,0.9657692535014443,1.239477332816892,9.5553103121743,0.7066901921973086,1.5053704625493498,8.900557496245282,
0.9902888589046291,1.9743427555350161,5.95731262107696,0.7305654026355184,2.3058824394442,7.330711134031549,0.920243845067777,1.3034541106885227,9.6104703775021,0.9617513292393083,1.2410281947086572,9.557895999962719,0.7028419242314506,1.5055468788801667,8.903092215211013,
0.9872899056834752,1.9709611818279453,5.955744611287299,0.7270426935371668,2.302765189502309,7.331854249400641,0.9200495722701233,1.300076143978719,9.613684991858847,0.9577203229370009,1.2425585257591052,9.560453156931779,0.6989895206901696,1.5056953643010988,8.905610583134049,
0.9842821825400834,1.9675555081365856,5.9541886967641595,0.723507316302443,2.299614215319109,7.333002169511135,0.9198427278480783,1.296684109488304,9.616878718955691,0.9536764724597651,1.2440678675908852,9.562981779013963,0.6951330312468915,1.5058157397764225,8.908112679822041,
0.9812658679684113,1.964125613709054,5.952645021232481,0.7199594495418905,2.2964293386832453,7.334154990100776,0.919623330129147,1.2932778606899717,9.620051423501595,0.9496200143545374,1.2455557653101224,9.565481866977521,0.6912725061379857,1.5059078274504003,8.910598583645626,
0.9782411415312617,1.9606713783401353,5.951113730044427,0.7163992746678103,2.293210381518923,7.335312808667124,0.9193913979951881,1.2898572498840177,9.623202967938933,0.9455511837720503,1.2470217676292978,9.567953426312059,0.6874079961924993,1.5059714506348556,8.913068371523984,
0.9752081838549899,1.9571926823825656,5.949594970198675,0.7128269759339375,2.2899571658989175,7.336475724484644,0.9191469508598976,1.286422128221496,9.626333212436265,0.9414702143938455,1.2484654269823543,9.570396467110232,0.6835395528616433,1.5060064337972554,8.915522118910369,
0.972167176623972,1.9536894067577915,5.948088890359836,0.709242740475618,2.2866695140573015,7.337643838621338,0.91889000864537,1.2829723457288893,9.62944201488198,0.9373773383642422,1.2498862996320608,9.572811003945825,0.6796672282480198,1.5060126025493037,8.917959899777953,
0.9691183025748118,1.9501614329661905,5.946595640878025,0.7056467583504827,2.2833472484018937,7.338817253954991,0.9186205917576876,1.279507751334377,9.632529230878912,0.9332727862273003,1.25128394576963,9.575197055748411,0.6757910751345976,1.505989783636036,8.920381786605533,
0.9660617454902956,1.946608643096735,5.945115373808556,0.7020392225796268,2.2799901915264127,7.339996075189022,0.9183387210615148,1.2760281928957231,9.635594713739899,0.9291567868687939,1.252657929606659,9.57755464567514,0.6719111470134367,1.5059378049254133,8.922787850363552,
0.9629976901930867,1.9430309198360693,5.943648242931778,0.6984203291893086,2.276598166222315,7.341180408867832,0.9180444178536533,1.272533517229886,9.638638314484403,0.9250295674632049,1.2540078194594355,9.579883800979703,0.6680274981141564,1.5058564953984013,8.925178160499964,
0.9599263225391611,1.9394281464770156,5.942194403773026,0.6947902772531594,2.273170995490342,7.342370363391644,0.917737703835527,1.2690235701443908,9.641659881836256,0.9208913534257219,1.2553331878257499,9.58218455287897,0.66414018343216,1.5057456851395443,8.927552784926393,
0.9568478294109752,1.9358002069264235,5.940754013622723,0.6911492689349302,2.2697085025517065,7.343566049030871,0.9174186010845594,1.265498196470545,9.644659262222486,0.9167423683692241,1.2566336114542545,9.584456936417475,0.6602492587565925,1.505605205328013,8.929911790004164,
0.9537623987103739,1.9321469857124103,5.939327231556579,0.6874975095317637,2.2662105108589907,7.3447675779398836,0.9170871320244026,1.2619572400985708,9.647636299773373,0.912582834066221,1.257908671406544,9.586700990330032,0.6563547806980623,1.5054348882291255,8.932255240530493,
0.9506702193512261,1.9284683679909245,5.937914218455978,0.683835207518015,2.262676844106665,7.345975064170195,0.9167433193939819,1.2584005440147203,9.650590836323792,0.908412970415678,1.2591579531120778,9.588916756902947,0.652456806716103,1.5052345671863285,8.93458319972467,
0.9475714812517999,1.9247642395516378,5.936515137028418,0.6801625745896109,2.259107326241263,7.347188623683032,0.9163871862153187,1.2548279503404387,9.653522711415745,0.9042329954146979,1.2603810464160912,9.591104281833834,0.6485553951463854,1.5050040766136394,8.936895729214303,
0.944466375326862,1.9210344868231235,5.9351301518280986,0.6764798257089767,2.2555017814712173,7.348408374361263,0.9160187557600831,1.251239300373667,9.65643176230242,0.9000431251349621,1.2615775456206801,9.593263614090521,0.6446506052276813,1.5047432519885353,8.939192889021502,
0.9413550934795089,1.9172789968773163,5.93375942927665,0.6727871791505146,2.2518600342762927,7.349634436020556,0.9156380515148553,1.2476344346323511,9.659317823953618,0.8958435737038594,1.26274704951922,9.595394805769068,0.6407424971285806,1.5044519298452819,8.94147473754923,
0.9382378285927316,1.913497657433214,5.932403137683956,0.6690848565466605,2.248181909416674,7.350866930419913,0.9152450971450193,1.2440131929002465,9.662180729062586,0.8916345532902218,1.263889161424344,9.597497911951535,0.6368311319739521,1.5041299477686805,8.943741331567484,
0.9351147745207067,1.9096903568598256,5.93106144726911,0.6653730829345178,2.2444672319416363,7.352105981271326,0.9148399164572926,1.2403754142750818,9.66502030805456,0.8874162740945515,1.2650034891896293,9.59957299056324,0.6329165718711611,1.5037771443882404,8.945992726199592,
0.9319861260798199,1.9058569841782986,5.929734530181484,0.6616520868030739,2.2407158271978402,7.353351714248699,0.9144225333608041,1.2367209372191819,9.667836389096898,0.8831889443436464,1.2660896452252424,9.601620102230108,0.6289988799360399,1.5033933593727757,8.94822897490851,
0.9288520790394149,1.9019974290632577,5.928422560521929,0.6579221001410154,2.236927520837216,7.354604256995864,0.9139929718267107,1.2330495996126276,9.670628798110842,0.8789527702895035,1.2671472465077385,9.60363931013625,0.6250781203186093,1.5029784334253657,8.950450129482979,
0.9257128301122833,1.8981115818432737,5.927125714364058,0.6541833584851429,2.2331021388244374,7.355863739133725,0.9135512558462919,1.2293612388090327,9.67339735878515,0.8747079562123877,1.2681759145842482,9.605630679881823,0.6211543582285494,1.5025322082787287,8.952656240023806,
0.9225685769448767,1.8941993335004856,5.925844169775698,0.6504361009693969,2.2292395074439777,7.3571302922664445,0.9130974093874805,1.2256556916940364,9.67614189259152,0.8704547044279338,1.2691752755712626,9.607594279341576,0.6172276599604296,1.5020545266909582,8.954847354930079,
0.9194195181072607,1.8902605756693178,5.924578106840419,0.6466805703745012,2.2253394533067428,7.35840404998669,0.9126314563497911,1.2219327947465877,9.678862218801978,0.8661932152981572,1.2701449601482675,9.609530178524057,0.6132980929186932,1.5015452324416283,8.95702352088522,
0.9162658530828073,1.886295200634297,5.923327707679216,0.6429170131782391,2.2214018033562604,7.3596851478797465,0.9121534205175971,1.2181923841031277,9.681558154508277,0.8619236872462411,1.2710846035464334,9.61143844943191,0.6093657256423903,1.501004170328243,8.959184782843264,
0.9131077822576186,1.8823031013269151,5.922093156472264,0.6391456796063539,2.217426384874443,7.360973723526641,0.9116633255117049,1.2144342956247416,9.684229514643354,0.8576463167749624,1.271993845532615,9.613319165923167,0.6054306278296689,1.5004311861630284,8.961331184014833,
0.9099455069096999,1.8782841713215257,5.9208746394808704,0.6353668236841044,2.213413025486894,7.362269916506111,0.9111611947391955,1.210658364967392,9.686876112004999,0.8533612984886128,1.272872330388893,9.615172403573814,0.6014928703620253,1.4998261267700441,8.96346276585322,
0.9067792291978765,1.8742383048302573,5.919672345069455,0.6315807032884624,2.2093615531677724,7.363573868395346,0.9106470513414774,1.2068644276553162,9.689497757281785,0.8490688251182837,1.2737197068878858,9.616998239541811,0.5975525253283019,1.499188839982612,8.965579568040354,
0.9036091521504587,1.8701653966969025,5.9184864637277474,0.6277875802009795,2.205271796244173,7.364885722769543,0.9101209181405051,1.203052319157686,9.692094259081331,0.8447690875503673,1.2745356282640692,9.618796752432603,0.5936096660484473,1.49851917464104,8.967681628472757,
0.9004354796536623,1.8660653423897533,5.917317188093066,0.6239877201613141,2.2011435834000994,7.366205625200112,0.9095828175831282,1.1992218749686216,9.694665423961053,0.8404622748581246,1.2753197521813422,9.620568022166278,0.5896643670970255,1.4978169805906278,8.9697689832474,
0.897258416439791,1.861938037993379,5.916164712972732,0.6201813929214408,2.1969767436798975,7.367533723251606,0.9090327716835171,1.1953729306906722,9.697211056461354,0.8361485743361952,1.2760717406970425,9.622312129846462,0.5857167043264909,1.4970821086799462,8.971841666647478,
0.8940781680751753,1.8577833801992931,5.915029235366637,0.6163688723005417,2.1927711064912776,7.368870166477157,0.9084708019636246,1.1915053221218272,9.699730959141563,0.831828171537884,1.276791260222691,9.624029157631165,0.5817667548902111,1.4963144107593618,8.973899711128245,
0.8908949409478892,1.8536012662954988,5.91391095448995,0.6125504362405934,2.1885265016078144,7.370215106412492,0.9078969293916437,1.1876188853461949,9.702224932618543,0.8275012503150969,1.277477981481618,9.62571918860543,0.5778145972652509,1.4955137396798217,8.975943147302614,
0.8877089422552413,1.8493915941548673,5.912810071795935,0.6087263668626495,2.1842427591710125,7.371568696568403,0.9073111743184168,1.183713456828406,9.704692775608121,0.8231679928607842,1.2781315794637653,9.627382306656127,0.5738603112749064,1.4946799492918428,8.977972003926805,
0.8845203799910455,1.8451542622223505,5.911726790998993,0.6048969505238383,2.179919709691842,7.372931092421635,0.9067135564117557,1.1797888735118836,9.707134284969504,0.8188285797537426,1.2787517333778005,9.629018596348764,0.5699039781110046,1.4938128944447193,8.979986307885843,
0.8813294629326889,1.8408891695009606,5.9106613180977945,0.6010624778750726,2.1755571840518213,7.37430245140404,0.9061040945886314,1.1758449729210267,9.709549255752647,0.8144831900056414,1.2793381266008266,9.630628142806508,0.5659456803559527,1.492912430985925,8.981986084179015,
0.8781364006279919,1.8365962155365234,5.9096138613986,0.5972232439194831,2.171155013503606,7.375682932890116,0.9054828069451973,1.171881593267436,9.711937481248814,0.8101320011101497,1.2798904466258316,9.632211031591389,0.5619855020045469,1.4919784157606941,8.983971355905334,
0.8749414033818844,1.8322753004011447,5.908584631538758,0.5933795480715834,2.166713029671075,7.3770726981826344,0.9048497106846107,1.1678985735602774,9.714298753044385,0.8057751890940137,1.2804083850071108,9.633767348587726,0.5580235284855319,1.4910107066117653,8.985942144248737,
0.8717446822428879,1.8279263246753854,5.907573841510397,0.5895316942171724,2.1622310645489495,7.378471910496425,0.9042048220426124,1.1638957537208445,9.716632861077946,0.8014129285699603,1.2808916373038368,9.635297179887955,0.5540598466829249,1.4900091623792695,8.987898468463335,
0.8685464489894332,1.823549189429097,5.906581706684293,0.585679990773978,2.1577089505018985,7.3798807349402225,0.903548156210839,1.159872974701452,9.718939593700936,0.7970453927913091,1.281339903021962,9.636800611680634,0.5500945449570914,1.488973642900748,8.989840345858596,
0.8653469161160111,1.8191437962009007,5.905608444833944,0.5818247507530561,2.153146520263185,7.3812993384964525,0.9028797272578337,1.1558300786087201,9.72121873774178,0.7926727537081488,1.281752885554644,9.638277730140857,0.5461277131655714,1.4879040090112803,8.991767791784325,
0.8621462968191729,1.8147100469762614,5.904654276159815,0.5779662918209326,2.148543606932779,7.382727889998959,0.9021995480477285,1.1517669088313445,9.723470078573724,0.7882951820249827,1.2821302921213484,9.639728621323135,0.542159442683672,1.486800122543717,8.993680819615696,
0.8589448049833863,1.8102478441641414,5.903719423313893,0.5741049363625182,2.1439000439750413,7.384166560108453,0.9015076301565788,1.1476833101724415,9.72569340018649,0.7839128472597011,1.2824718337058025,9.641153371056395,0.5381898264248038,1.4856618463289908,8.995579440738148,
0.8557426551667708,1.8057570905721887,5.902804111424422,0.5702410115447849,2.13921566521585,7.385615521285735,0.9008039837863192,1.143579128986533,9.727888485261778,0.7795259178037851,1.2827772249929603,9.642552064841627,0.5342189588605815,1.4844890441964693,8.997463664532146,
0.8525400625867083,1.801237689380446,5.9019085681208905,0.5663748493812026,2.134490304839324,7.387074947762569,0.9000886176763404,1.1394542133212702,9.730055115252775,0.7751345609836244,1.2830461843051086,9.643924787751715,0.5302469360406724,1.4832815809743805,8.999333498357919,
0.8493372431053634,1.7966895441135144,5.901033023559293,0.5625067867969562,2.1297237973840066,7.388545015510032,0.8993615390126543,1.1353084130639324,9.73219307046781,0.7707389431228416,1.2832784335372944,9.645271624333725,0.5262738556124021,1.482039322490247,9.001188947540122,
0.8461344132151056,1.7921125586111784,5.90017771044769,0.5586371656949288,2.124915977738598,7.390025902204359,0.8986227533346606,1.1311415800927989,9.73430213015824,0.7663392296055302,1.283473698092164,9.646592658513507,0.5222998168401162,1.4807621355713336,9.003030015352362,
0.8429317900238661,1.7875066369974195,5.899342864072047,0.554766333022468,2.12006668113723,7.391517787190147,0.8978722644394951,1.126953568433438,9.736382072610642,0.761935584940291,1.2836317068143777,9.64788797350266,0.5183249206242885,1.4794498880450886,9.004856703001664,
0.8397295912404387,1.7828716836478116,5.8985287223224,0.5508946408389178,2.115175743154247,7.393020851440756,0.8971100742839663,1.1227442344199694,9.738432675243416,0.7575281728249985,1.2837521919247084,9.649157651707851,0.5143492695203897,1.4781024487395513,9.006669009612851,
0.836528035159735,1.778207603155252,5.897735525719363,0.5470224463839323,2.1102429996985594,7.394535277515906,0.8963361828840968,1.118513436861338,9.740453714708012,0.7531171562121786,1.2838348889539264,9.650401774642317,0.5103729677575061,1.4767196874837158,9.008466932212905,
0.8333273406480226,1.7735143002939917,5.8969635174409865,0.5431501121465644,2.1052682870075214,7.396061249516323,0.8955505882122716,1.1142610372126422,9.7424449669947,0.7487026973749333,1.283879536676615,9.651620422839736,0.5063961212567092,1.475301475107839,9.010250465715089,
0.8301277271281523,1.7687916799819257,5.896212943350004,0.5392780059351161,2.10025144164039,7.397598953035262,0.8947532860920241,1.1099868997515618,9.744406207543168,0.7442849579733218,1.2838858770449513,9.652813675770362,0.5024188376491804,1.4738476834436556,9.012019602903148,
0.8269294145648091,1.764039647241108,5.8954840520215,0.5354065009477651,2.0951923004713233,7.399148575106931,0.8939442700904788,1.1056908917598605,9.746337211357874,0.7398640991211111,1.2838536551226358,9.653981611759205,0.4984412262940856,1.4723581853244883,9.013774334415361,
0.8237326234497814,1.7592581071564664,5.894777094770976,0.5315359758439476,2.0900907006819756,7.400710304151575,0.8931235314085034,1.1013728837100294,9.748237753128452,0.7354402814528407,1.28378261901897,9.655124307906636,0.49446339829620406,1.470832854585259,9.015514648728518,
0.8205375747872963,1.754446964832647,5.894092325682932,0.5276668148164959,2.0849464797536594,7.402284329917156,0.8922910587685857,1.0970327494570213,9.750107607354932,0.7310136651911188,1.28367251982323,9.656241840010871,0.4904854665233017,1.4692715660623403,9.017240532141834,
0.8173444900794213,1.749606125348987,5.893430001639849,0.5237994076645207,2.079759475459116,7.403870843417514,0.8914468383005187,1.0926703664350832,9.751946548478209,0.7265844102140725,1.2835231115393635,9.657334282492686,0.48650754562326476,1.4676741955932482,9.01895196876071,
0.8141535913115616,1.744735493712551,5.8927903823517935,0.5199341498670347,2.0745295258538867,7.4054700368668716,0.8905908534249417,1.0882856158596532,9.75375435101563,0.7221526761229133,1.2833341510211094,9.658401708322195,0.4825297520409766,1.4660406200161804,9.020648940480566,
0.8109651009380796,1.7398349748091912,5.892173730386513,0.5160714426572937,2.0692564692673003,7.407082103610553,0.8897230847348068,1.0838783829342895,9.755530789701814,0.7177186223095419,1.283105397907595,9.659444188947585,0.47855220403495,1.4643707171693319,9.022331426970489,
0.8077792418680513,1.7349044733525922,5.891580311200107,0.512211693097851,2.063940144293086,7.408707238051764,0.8888435098748542,1.0794485570625576,9.757275639634665,0.7132824080241291,1.2828366145594576,9.660461794225814,0.4745750216937083,1.4626643658900085,9.023999405656784,
0.8045962374511871,1.729943893831275,5.8910103931683775,0.5083553141563041,2.0585803897796513,7.41034563557437,0.8879521034192028,1.0749960320648146,9.75898867642695,0.7088441924426399,1.2825275659955497,9.661454592355307,0.4705983269519144,1.4609214460135076,9.025652851706582,
0.8014163114639443,1.724953140453478,5.890464247618785,0.5045027247817161,2.053177044819998,7.411997492461446,0.88704883674714,1.0705207063998061,9.760669676362971,0.7044041347342344,1.2821780198302812,9.662422649810425,0.46662224360625526,1.4591418383717385,9.027291738011254,
0.7982396880958536,1.7199321170899133,5.889942148863145,0.5006543499816959,2.047729948741299,7.413663005809494,0.8861336779172427,1.0660224833909415,9.762318416560879,0.699962394128501,1.2817877462116254,9.663366031277794,0.4626468973310736,1.4573254247915657,9.0289160351698,
0.795066591936087,1.714880727214316,5.8894443742310365,0.4968106209001041,2.0422389410942094,7.4153423734381905,0.8852065915399564,1.061501271457157,9.763934675140298,0.6955191299824878,1.28135651775983,9.664284799594498,0.45867241569374906,1.4554720880928744,9.030525711472233,
0.7918972479602923,1.7097988738417715,5.888971204104043,0.49297197489536987,2.0367038616418136,7.417035793795505,0.8842675386487635,1.056956984348193,9.765518231395387,0.691074501847478,1.280884109506879,9.665179015687857,0.4546989281698339,1.453581712086302,9.032120732882772,
0.788731881517731,1.7046864594647368,5.888522921950788,0.48913885561938286,2.031124550348366,7.4187434658580385,0.8833164765701161,1.052389541384114,9.767068865973458,0.6866286695354799,1.2803702988367,9.666048738517045,0.45072656615793677,1.451654181570657,9.033701063023095,
0.7855707183187275,1.6995433859867441,5.888099814362895,0.48531171309693183,2.0255008473676956,7.420465589026385,0.8823533587922809,1.0477988676989063,9.768586361058762,0.6821817931853931,1.2798148654261705,9.666894025016159,0.4467554629943576,1.4496893823299715,9.035266663155424,
